"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"560184558373441537","","","2015-01-27 21:16:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @varungrover: RK Laxman was the 6 square inch soul in a 23,000 square inch newspaper.  That's all they gave him, that's all he needed.","559955340968476673","18861574","2015-01-27 06:05:31 +0000",""
"559738858976186368","","","2015-01-26 15:45:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Adios-oh-fourteen finished. and body's almost back to normal. Almost. Perfect time to bring in the time diff.","","","",""
"559721961299800065","","","2015-01-26 14:38:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MughalDarbar: Nobody could've sketched the life of the common man more beautifully than RK Laxman. A true legend.","559720801461477376","2482046347","2015-01-26 14:33:32 +0000",""
"559721588749107200","","","2015-01-26 14:36:40 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @9GAG: I should have gone to bed earlier last night... http://t.co/VgGmPDr6PD","559667143428804608","16548023","2015-01-26 11:00:19 +0000","https://twitter.com/9GAG/status/559667143428804608/photo/1,https://twitter.com/9GAG/status/559667143428804608/photo/1"
"559720763171684352","","","2015-01-26 14:33:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mojorojo: When class teacher says all good children will get Frooti http://t.co/mAEO4QXrHF","559703725678133252","18872373","2015-01-26 13:25:41 +0000","https://twitter.com/saviojoseph/status/559687497081294848/photo/1,https://twitter.com/saviojoseph/status/559687497081294848/photo/1"
"559650191402205184","559649090032504832","31429379","2015-01-26 09:52:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Thetalllguy @punit132 @livebydance haha rofl. btw is it just me or does he look like somebody we know? #JustSaying #DontJudgeMe ;)","","","",""
"559649328604512256","","","2015-01-26 09:49:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @AksharPathak: What's common between Kejriwal &amp; a Royal Enfield bike?
Both have a muffler.

What's the difference then?
The bike was inv…","559645277250793473","260705412","2015-01-26 09:33:26 +0000",""
"559649292202176512","","","2015-01-26 09:49:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @WoodyLuvsCoffee: Just saw a guy sitting with a Blackberry and a newspaper. I think he was waiting for a horse.","325286863504044033","947414568","2013-04-19 16:36:46 +0000",""
"559606149092089857","","","2015-01-26 06:57:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nothingness blending into nothingness.","","","",""
"559600798015836160","","","2015-01-26 06:36:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @LifeHacksInPics: Stop just for one second. http://t.co/BscVTT9dOb","559422982192635904","586167941","2015-01-25 18:50:07 +0000","https://twitter.com/LifeHacksInPics/status/559422982192635904/photo/1,https://twitter.com/LifeHacksInPics/status/559422982192635904/photo/1"
"559573682939367424","","","2015-01-26 04:48:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Lisaraniray: This quote. http://t.co/awmw4Z4wIO","559442409818320898","69771400","2015-01-25 20:07:19 +0000","https://twitter.com/Lisaraniray/status/559442409818320898/photo/1,https://twitter.com/Lisaraniray/status/559442409818320898/photo/1"
"559223128442667009","","","2015-01-25 05:35:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dreams that make you wake up with a smile. Some names. Some people :)","","","",""
"558956061969760256","","","2015-01-24 11:54:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @NigelBritto: @Joydas She takes her U-turns so fast, she's soon going to bump into herself coming in the opposite direction.","558299039175680001","17865713","2015-01-22 16:23:58 +0000",""
"558843330235092992","","","2015-01-24 04:26:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @picsofpoems: http://t.co/ov8h654CUq","558787341586685954","1538150509","2015-01-24 00:44:18 +0000","https://twitter.com/picsofpoems/status/558787341586685954/photo/1,https://twitter.com/picsofpoems/status/558787341586685954/photo/1"
"558784740820406272","","","2015-01-24 00:33:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ThatsEarth: Retweet if you love Paris http://t.co/cjFe1cOF19","558777721065455617","1201661238","2015-01-24 00:06:04 +0000","https://twitter.com/ThatsEarth/status/558777721065455617/photo/1,https://twitter.com/ThatsEarth/status/558777721065455617/photo/1"
"558626595099779073","","","2015-01-23 14:05:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @secondofhername: Forget buttered toasts. Phones with back covers always land on their face too.","558130949339492352","1506479365","2015-01-22 05:16:02 +0000",""
"558524740390764544","","","2015-01-23 07:20:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @juhipande: http://t.co/b12EA2sWHY","558352138431377410","78842123","2015-01-22 19:54:58 +0000","https://twitter.com/juhipande/status/558352138431377410/photo/1,https://twitter.com/juhipande/status/558352138431377410/photo/1"
"558518649971933184","","","2015-01-23 06:56:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Brilliant_Ads: Rimmel Quick Dry Nail Polish http://t.co/qOcOGrUr3S","558461384238059521","564686965","2015-01-23 03:09:04 +0000","https://twitter.com/Brilliant_Ads/status/558461384238059521/photo/1,https://twitter.com/Brilliant_Ads/status/558461384238059521/photo/1"
"558308129822085120","","","2015-01-22 17:00:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @picsofpoems: http://t.co/MEoGI6mXGB","558279817745821697","1538150509","2015-01-22 15:07:35 +0000","https://twitter.com/picsofpoems/status/558279817745821697/photo/1,https://twitter.com/picsofpoems/status/558279817745821697/photo/1"
"558298293290020864","","","2015-01-22 16:21:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Zomato: Remember – it only counts if you do it this year. http://t.co/VFFPJ9UEWp","557454375363153920","23283603","2015-01-20 08:27:34 +0000","https://twitter.com/Zomato/status/557454375363153920/photo/1,https://twitter.com/Zomato/status/557454375363153920/photo/1"
"558164864388976640","","","2015-01-22 07:30:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @wangyachbharit: First use of selfie stick...
By asha parkh n rajesh khanna...
@onetiponehand_ @Being_Humor http://t.co/O6wuqGLYhL","558144117059100672","2409926299","2015-01-22 06:08:21 +0000","https://twitter.com/wangyachbharit/status/558144117059100672/photo/1,https://twitter.com/wangyachbharit/status/558144117059100672/photo/1"
"558146884900909057","","","2015-01-22 06:19:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @HoeZaay: Can.NOT.wait.FOR...THISSS. #AIBKnockout  http://t.co/hCX6NbUaGh","558140062228295680","38479920","2015-01-22 05:52:15 +0000","http://youtu.be/ObgVW__ufY4,http://youtu.be/ObgVW__ufY4"
"558134743230058496","","","2015-01-22 05:31:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","She got off the plane :|","","","",""
"557950629742518272","557920276403326976","75461927","2015-01-21 17:19:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@StarMoviesIndia @priyal hell yes! how does one get on the secret bandwagon?","","","",""
"557949770530975744","","","2015-01-21 17:16:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @picsofpoems: http://t.co/BnfS7wL8Zo","557933238325239808","1538150509","2015-01-21 16:10:24 +0000","https://twitter.com/picsofpoems/status/557933238325239808/photo/1,https://twitter.com/picsofpoems/status/557933238325239808/photo/1"
"557948455830573056","","","2015-01-21 17:10:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AksharPathak: *Obama sees the Republic day invitation*
*Googles 'India', under 'recent'*
*watches the trailer of MSG*

""Yes Mr. Modi, I…","557947767926956032","260705412","2015-01-21 17:08:08 +0000",""
"557901189212151808","","","2015-01-21 14:03:03 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AksharPathak: Google Now knows what I'm supposed to do even before I know what I'm supposed to do.","557847215176450048","260705412","2015-01-21 10:28:35 +0000",""
"557895755768557569","","","2015-01-21 13:41:28 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sunsets are proof that goodbyes can be beautiful too. http://t.co/lklyFn52v3","","","","http://instagram.com/p/yHje1QnqbG/"
"557823078152302594","","","2015-01-21 08:52:40 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @kitAnurag: When bae says she's off to sleep but keeps tweeting. http://t.co/qcRKPhXPzp","557083947189157888","330971457","2015-01-19 07:55:37 +0000","https://twitter.com/kitAnurag/status/557083947189157888/photo/1,https://twitter.com/kitAnurag/status/557083947189157888/photo/1"
"557597124074819584","","","2015-01-20 17:54:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @PolyesterPalla: Aye January, why so slow?","557586734137872385","52705180","2015-01-20 17:13:31 +0000",""
"557411367972372480","557149006199918593","31429379","2015-01-20 05:36:40 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Thetalllguy haha balak let's meet at our new bombay aashram, gyaan and prasaad await you :)","","","",""
"557121614093905920","","","2015-01-19 10:25:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sharmikthakar: Considering how bad @VodafoneIN network is these days, they should be called Thodafone. #LamePun #Thodafone #Vodafone3gS…","557101170972311555","62744135","2015-01-19 09:04:04 +0000",""
"557121468396355585","","","2015-01-19 10:24:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Don't try and rush through or to. It will all fit in when it has to. If it has to. #JamBaba","","","",""
"557017302630010880","","","2015-01-19 03:30:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ThePerfectMess_: ACTUALLY!! http://t.co/7X05ZreRDF","551384168282607616","2226419160","2015-01-03 14:26:44 +0000","https://twitter.com/ThePerfectMess_/status/551384168282607616/photo/1,https://twitter.com/ThePerfectMess_/status/551384168282607616/photo/1"
"556870173483732992","","","2015-01-18 17:46:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @llvvzz: What woman say right before they kill you:

Wow.
Fine.
Whatever.
No problem.
I'm not mad.
Nothing's wrong.
Sure, stay friends w…","250584298850238465","216707460","2012-09-25 13:15:27 +0000",""
"556850875008692224","","","2015-01-18 16:29:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Brotlps: http://t.co/vCyE1COf1L","556828451580444672","353133059","2015-01-18 15:00:22 +0000","https://twitter.com/Brotlps/status/556828451580444672/photo/1,https://twitter.com/Brotlps/status/556828451580444672/photo/1"
"556850426880856065","","","2015-01-18 16:27:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @PolyesterPalla: ""What matters is you and me. Everything else is background noise""","556842897828368385","52705180","2015-01-18 15:57:47 +0000",""
"556768880534638594","","","2015-01-18 11:03:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shouldn't have looked at ""Look what i found"", suddenly too much missing is happening. damn you time. make peace with space, let me travel.","","","",""
"556730710577254401","556726333053489152","38696238","2015-01-18 08:31:59 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@punit132 @Thetalllguy @dna Mumbai is a city. Bombay is a feeling :)","","","",""
"556586334651822081","","","2015-01-17 22:58:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Happy highs. calls I won't be judged on, nights I may not remember with friends I'll never forget :)","","","",""
"556481617288388609","","","2015-01-17 16:02:11 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","You look prettiest when you smile :)","","","",""
"556365734809313280","","","2015-01-17 08:21:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Google cards. scarily amazing.","","","",""
"556365131026677760","","","2015-01-17 08:19:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Calvinn_Hobbes: I just love this! http://t.co/xYlHYuxmKz","556277335847358464","1579422614","2015-01-17 02:30:26 +0000","https://twitter.com/Calvinn_Hobbes/status/556277335847358464/photo/1,https://twitter.com/Calvinn_Hobbes/status/556277335847358464/photo/1"
"556364386835509248","","","2015-01-17 08:16:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Brilliant_Ads: Absolutely brilliant! http://t.co/Vs3zAJFlzp","553750336843055104","564686965","2015-01-10 03:09:03 +0000","https://twitter.com/Brilliant_Ads/status/553750336843055104/photo/1,https://twitter.com/Brilliant_Ads/status/553750336843055104/photo/1"
"556363528227913728","","","2015-01-17 08:12:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @9GAG: Would you like some tea?
http://t.co/NmkGdcx63U http://t.co/6oOsOS4Crd","556292364625805312","16548023","2015-01-17 03:30:09 +0000","http://9gag.com/gag/aXEyEYd?ref=tp,https://twitter.com/9GAG/status/556292364625805312/photo/1,http://9gag.com/gag/aXEyEYd?ref=tp,https://twitter.com/9GAG/status/556292364625805312/photo/1"
"556362714788818944","","","2015-01-17 08:09:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Ojasism: When Ekta Kapoor was born, doctor said ""Mubarak ho. Mubarak ho. Mubarak ho. Kon hua jaanne ke liye dekhiye agla episode"".","426369601094438913","140770767","2014-01-23 15:03:29 +0000",""
"556361878721396737","","","2015-01-17 08:06:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @FelicityMorse: 'Be a stock model they said. Have a nice cup of chamomile tea, they said.' http://t.co/l8R0Y804kw","556027550678667264","347959437","2015-01-16 09:57:53 +0000","https://twitter.com/FelicityMorse/status/556027550678667264/photo/1,https://twitter.com/FelicityMorse/status/556027550678667264/photo/1"
"556107682138959872","","","2015-01-16 15:16:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @pavilionopinion: India players model new World Cup kit while practising their fielding positions for Ishant's death overs. http://t.co/…","555715776762871808","209463426","2015-01-15 13:19:00 +0000","https://twitter.com/pavilionopinion/status/555715776762871808/photo/1"
"556104743563436032","","","2015-01-16 15:04:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Calvinn_Hobbes: YES!! http://t.co/HbwnFkONVV","556103736767287297","1579422614","2015-01-16 15:00:37 +0000","https://twitter.com/Calvinn_Hobbes/status/556103736767287297/photo/1,https://twitter.com/Calvinn_Hobbes/status/556103736767287297/photo/1"
"555932695415382018","","","2015-01-16 03:40:57 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Happy Fridays. Hugs and Coffee for everyone :D","","","",""
"555774702463905793","","","2015-01-15 17:13:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Books tickets before applying for leave. This time next week. Can't believe it's actually happening. Oh. My. God.","","","",""
"555459899220447233","","","2015-01-14 20:22:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @HeIpfulTips: If you can be talked out of what youre doing, you shouldnt be doing it.","555409039438667779","1049711166","2015-01-14 17:00:08 +0000",""
"555098165544624128","","","2015-01-13 20:24:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @QuoteMsgs: http://t.co/AIqMyrcj7h","555021849919107075","1538150509","2015-01-13 15:21:35 +0000","https://twitter.com/QuoteMsgs/status/555021849919107075/photo/1,https://twitter.com/QuoteMsgs/status/555021849919107075/photo/1"
"555053377613074432","","","2015-01-13 17:26:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Happy place. Happy people. Uni brings in the elite force.","","","",""
"555022461511532546","","","2015-01-13 15:24:01 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm running out ...","","","",""
"554881072937586690","","","2015-01-13 06:02:11 +0000","<a href=""https://twittercounter.com"" rel=""nofollow"">The Counter</a>","NOW is here.","","","",""
"554698464756367360","","","2015-01-12 17:56:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shrinking world, in-credi-bly HAPPY :D","","","",""
"554500689674502144","","","2015-01-12 04:50:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So excited I was about work this Monday morning, I forgot my laptop at home :/","","","",""
"554349142940467200","","","2015-01-11 18:48:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fun weekend. People you love. Random pyaar :D","","","",""
"554337422826172418","","","2015-01-11 18:01:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ThatsEarth: Heavens Gate in China http://t.co/PVHMhOotLT","554283862956986368","1201661238","2015-01-11 14:29:05 +0000","https://twitter.com/ThatsEarth/status/554283862956986368/photo/1,https://twitter.com/ThatsEarth/status/554283862956986368/photo/1"
"554336989839777795","","","2015-01-11 18:00:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @QuoteMsgs: http://t.co/olO7fdLA8b","554291315072978944","1538150509","2015-01-11 14:58:42 +0000","https://twitter.com/QuoteMsgs/status/554291315072978944/photo/1,https://twitter.com/QuoteMsgs/status/554291315072978944/photo/1"
"554336928430972928","","","2015-01-11 17:59:57 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Brotlps: http://t.co/BqtwtSVQDc","554291774311907329","353133059","2015-01-11 15:00:31 +0000","https://twitter.com/Brotlps/status/554291774311907329/photo/1,https://twitter.com/Brotlps/status/554291774311907329/photo/1"
"554162061635117057","","","2015-01-11 06:25:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @EvgenyFeldman: Paris tonight http://t.co/dAN3RlnBjM","554058929286971393","98046488","2015-01-10 23:35:17 +0000","https://twitter.com/EvgenyFeldman/status/554058929286971393/photo/1,https://twitter.com/EvgenyFeldman/status/554058929286971393/photo/1"
"553840107841519616","","","2015-01-10 09:05:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","me, editing full frame pictures, fans self. inner voice, want more interesting pictures stand in front of more interesting things #do","","","",""
"553824214868705280","","","2015-01-10 08:02:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","On the clock, beating it even. happiness. productive Saturday. #WeekendDiaries","","","",""
"553800161336377344","","","2015-01-10 06:27:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @david8hughes: Judas: still on for Friday?
Jesus: Friday?
Judas: yeah, the last supper
Jesus: the what?
Judas: supper. Normal supper wit…","551900828093517824","436879069","2015-01-05 00:39:45 +0000",""
"553779296892755968","","","2015-01-10 05:04:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TheTweetOfGod: Things are never as bad as they seem. People, though, they're usually much worse.","553734035558518786","204832963","2015-01-10 02:04:16 +0000",""
"553776932253233152","","","2015-01-10 04:54:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @LifeHacksInPics: Respect people who find time in their schedule to see you. Love people who never look at their schedule when you need …","553770775376068608","586167941","2015-01-10 04:30:16 +0000",""
"553644241218318336","","","2015-01-09 20:07:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @iwearaonesie: ""OMG I'm freezing! Can you bring me a blanket and some ice cream?""

- women","553198394278412288","2178362716","2015-01-08 14:35:49 +0000",""
"553644132535504896","","","2015-01-09 20:07:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @NorrisRuIes: http://t.co/pbVq1ZIJRp","553610469186207745","2905471965","2015-01-09 17:53:16 +0000","https://twitter.com/NorrisRuIes/status/553610469186207745/photo/1,https://twitter.com/NorrisRuIes/status/553610469186207745/photo/1"
"553053914103152642","","","2015-01-08 05:01:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Edgy and indifferent. Retailers delight :/","","","",""
"552891021894221824","","","2015-01-07 18:14:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It's like Rachel made coffee. Cold. Here. Now. Head-on. Hello, Robert frost.","","","",""
"552580960144076801","","","2015-01-06 21:42:22 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","This has been lying in my mental drafts folder for a day or two, i just could not get around to… http://t.co/Oz65A4Q5pu","","","","http://instagram.com/p/xhyl51nqRr/"
"552511879361613826","","","2015-01-06 17:07:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rushed up a descending escalator and practically hopped into the metro. Hi.","","","",""
"552323965679828993","","","2015-01-06 04:41:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Trying various system restores. Hoping not to create one here.","","","",""
"552310015366008832","","","2015-01-06 03:45:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I understand what might be going through the minds of people who call quits. Definitely not good.","","","",""
"551668187939344384","","","2015-01-04 09:15:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Breaking free? If only it didn't come through like so, a year or two too early maybe, we'll find out :|","","","",""
"551667511653957632","","","2015-01-04 09:12:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @UberFacts: Humans are starting to live for documenting life events with photos and online posts, instead actually living for the event.","551619547103772672","95023423","2015-01-04 06:02:03 +0000",""
"551664037277073408","","","2015-01-04 08:58:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @PoetryPix: http://t.co/d7QOjlNSYh","551526744684236800","2288732628","2015-01-03 23:53:17 +0000","https://twitter.com/PoetryPix/status/551526744684236800/photo/1,https://twitter.com/PoetryPix/status/551526744684236800/photo/1"
"551372825009729536","","","2015-01-03 13:41:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @AliiYousuf: When crush asks ""Do you have a crush on anyone?"" http://t.co/VrUqQ0JxDH","550747707459915776","333116923","2015-01-01 20:17:40 +0000","https://twitter.com/AliiYousuf/status/550747707459915776/photo/1,https://twitter.com/AliiYousuf/status/550747707459915776/photo/1"
"551266024541011968","","","2015-01-03 06:37:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MeredithFrost: Joe Pesci was in Goodfellas and Home Alone in the same year. Let that sink in for a minute.","551213700338970624","26659703","2015-01-03 03:09:21 +0000",""
"551002628096655360","","","2015-01-02 13:10:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","new library.","","","",""
"550982927035539456","","","2015-01-02 11:52:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Some dps","","","",""
"550918217523142656","","","2015-01-02 07:35:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @NumbYaar: Do people in Congo type 'India' to congratulate others?","550700908837752832","144114994","2015-01-01 17:11:42 +0000",""
"550589356474236928","","","2015-01-01 09:48:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Punjaabi_Tadkaa: Men are from sorry, women are from fine.","530445243171471361","143794453","2014-11-06 19:42:55 +0000",""
"550564334695235584","","","2015-01-01 08:09:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @WoWFactz: Not everything is meant to be, but everything is worth a try.","547912358228951040","347899465","2014-12-25 00:31:00 +0000",""
"550542886320615425","","","2015-01-01 06:43:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AskThePankazzzz: The worst thing about house parties is that people sleep.","550435809485004800","441750929","2014-12-31 23:38:18 +0000",""
"550424274918334465","","","2014-12-31 22:52:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MeredithFrost: From a letter in 1863, Mark Twain on New Year's resolutions: (via @LettersOfNote) http://t.co/T6gqfsWlH0","550419988012892160","26659703","2014-12-31 22:35:26 +0000","https://twitter.com/MeredithFrost/status/550419988012892160/photo/1,https://twitter.com/MeredithFrost/status/550419988012892160/photo/1"
"550363403479293952","","","2014-12-31 18:50:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Minissha_Lamba: A big hug n thank u to all those who will be working tonight. Police, hospitality industry. Thank u for everything. #ha…","550354351344979969","57879889","2014-12-31 18:14:37 +0000",""
"550358229557862400","","","2014-12-31 18:30:01 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Adios '14, welcome oh-fifteen :D","","","",""
"550310574525935620","","","2014-12-31 15:20:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","last calculations for '14 figured how rich is rich. at least we know :/","","","",""
"550308417080807425","","","2014-12-31 15:12:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @AskThePankazzzz: From 'chadh hi nahi rahi' to 'raat k 2 baje bhi zarurat ho, bass ek call karna tera bhai pohonch jayega' in 60 ml","550240823204651008","441750929","2014-12-31 10:43:29 +0000",""
"550307508296773634","","","2014-12-31 15:08:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Pundamentalism: Mum just said ""you treat this place like a hotel"". Which she may regret when I give a lower score on Tripadvisor for 'r…","549618634675732480","232520849","2014-12-29 17:31:08 +0000",""
"550294749622448130","","","2014-12-31 14:17:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Khushi you couldn't have come at a better time :D","","","",""
"550188815596265473","","","2014-12-31 07:16:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It's been a long time since whatsapp was so much fun :p thanks @punit132 @livebydance also, where is @Thetalllguy ??!!","","","",""
